GROUP_SET,GROUP_ID,GROUP_NAME,TEAM_ID,TEAM_ABBREVIATION,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,SUM_TIME_PLAYED
Lineups,-1631209-1642275-,I. Wong - T. Salaün,1610612766,CHA,11,0,11,0.0,10.4,6.6,17.9,0.371,2.1,7.9,0.264,4.2,5.5,0.767,2.5,6.9,9.5,3.9,4.3,2.2,0.7,1.1,3.4,3.3,19.5,-3.6,2868,4771,3419,4771,1577,2504,1821,4796,2615,1725,4470,1265,1244,2842,1559,1675,1630,2765,4539,1030,2811,3690,3030,2289,2251,4775,344715
Lineups,-202710-1641796-,J. Butler - P. Larsson,1610612748,MIA,10,6,4,0.6,10.4,8.6,19.8,0.434,3.0,8.8,0.341,4.7,6.6,0.712,2.4,7.0,9.4,5.2,1.7,1.8,0.7,1.3,3.3,4.7,24.9,2.2,3009,2416,1779,1599,1579,1657,1498,3660,1458,1372,2977,979,770,3999,1724,1600,1648,1804,1662,1632,2913,4139,2955,1164,1481,789,313195
Lineups,-1631301-1641733-,J. Sims - N. Smith Jr.,1610612766,CHA,2,0,2,0.0,10.4,8.0,17.5,0.457,3.0,8.5,0.353,6.0,7.0,0.857,2.0,5.0,7.0,5.0,4.0,0.5,0.0,0.5,5.0,4.5,25.0,-8.0,4546,4771,986,4771,1597,1841,1898,2669,1458,1462,2554,519,657,689,2299,2740,2656,1900,4313,4379,4650,1483,4280,1268,1460,5259,62270
Lineups,-203937-1629639-,K. Anderson - T. Herro,1610612748,MIA,18,9,9,0.5,10.4,9.2,18.5,0.495,2.6,7.1,0.362,3.6,4.4,0.813,2.3,6.9,9.2,4.8,3.1,2.2,0.8,1.0,3.9,3.6,24.5,3.6,2108,1851,3011,2195,1589,1443,1707,1050,2001,2084,2205,1702,1851,1455,1905,1681,1739,2094,3605,989,2406,3171,3516,2026,1528,359,562275
Lineups,-202695-1629599-,K. Leonard - A. Coffey,1610612746,LAC,28,17,11,0.607,10.4,8.7,18.0,0.481,2.4,5.9,0.4,3.2,4.0,0.788,1.8,6.7,8.5,4.9,2.6,1.9,1.0,0.8,4.0,3.7,22.9,-0.7,1343,977,3419,1573,1598,1629,1784,1547,2249,2722,899,2064,2118,2227,2696,1779,1985,2012,2989,1487,1612,2417,3672,1860,1744,2964,871570
Lineups,-1628436-1630573-,L. Kornet - S. Hauser,1610612738,BOS,62,44,18,0.71,10.4,9.2,19.9,0.46,4.0,10.8,0.369,2.9,3.8,0.753,3.1,7.2,10.3,5.7,2.3,1.6,1.2,0.8,3.1,3.6,25.2,3.1,212,70,4350,935,1591,1446,1482,2540,818,850,1955,2440,2380,3190,984,1538,1364,1555,2607,2063,1353,2701,2734,2021,1446,493,1935880
Lineups,-1626204-1630700-,L. Nance Jr. - D. Daniels,1610612737,ATL,21,9,12,0.429,10.4,8.4,20.0,0.421,2.9,8.7,0.335,2.7,3.4,0.778,2.5,6.6,9.1,5.8,3.2,2.5,1.0,0.9,3.9,3.2,22.4,-4.6,1859,1851,3591,2983,1596,1713,1451,4081,1621,1418,3141,2623,2694,2509,1649,1833,1759,1493,3766,788,2068,2975,3528,2327,1799,4951,654445
Lineups,-1630208-1642346-,N. Richards - R. Dunn,1610612756,PHX,29,9,20,0.31,10.4,9.1,19.0,0.478,3.0,7.8,0.379,3.0,3.8,0.8,3.3,7.1,10.3,5.5,3.1,1.1,0.8,0.9,3.9,3.4,24.1,-1.4,1269,1851,4497,3807,1583,1474,1644,1690,1585,1759,1550,2185,2379,1760,896,1579,1345,1668,3692,3142,2666,2944,3498,2152,1590,3608,907405
Lineups,-1629656-1641741-,Q. Grimes - R. Council IV,1610612755,PHI,24,2,22,0.083,10.4,9.0,19.5,0.463,2.8,8.5,0.322,3.6,4.3,0.837,2.1,6.6,8.8,4.5,2.8,1.6,1.0,0.9,4.0,3.7,24.5,-2.1,1622,3541,4623,4736,1588,1485,1540,2425,1778,1456,3630,1690,1896,957,2150,1828,1899,2233,3197,1956,1599,2878,3558,1896,1541,4102,749780
Lineups,-1629628-1642347-,R. Barrett - J. Shead,1610612761,TOR,50,20,30,0.4,10.4,9.4,19.8,0.476,2.6,6.8,0.386,3.1,4.6,0.665,2.5,6.5,9.1,6.8,3.1,2.0,0.8,1.3,4.6,4.2,24.5,-0.3,483,814,5073,3181,1594,1365,1498,1801,1932,2236,1321,2163,1734,4472,1563,1859,1763,1071,3629,1185,2392,4217,4090,1513,1526,2578,1559575
Lineups,-203915-1630556-,S. Dinwiddie - K. Edwards,1610612742,DAL,29,11,18,0.379,10.4,8.7,18.4,0.471,2.4,6.9,0.35,3.8,4.9,0.782,1.5,6.9,8.4,5.0,2.9,1.2,0.7,0.9,4.0,4.0,23.6,-3.7,1269,1599,4350,3349,1585,1624,1720,1999,2185,2174,2660,1545,1543,2409,3158,1680,2025,1896,3382,2840,2958,3059,3567,1583,1651,4798,906495
Lineups,-1641739-1641871-,T. Camara - D. Reath,1610612757,POR,20,6,14,0.3,10.4,8.5,20.0,0.425,2.9,9.8,0.297,4.7,5.7,0.825,3.6,5.7,9.2,5.1,3.2,1.8,0.9,1.3,3.5,5.0,24.6,-1.2,1941,2416,3884,3849,1601,1680,1451,3975,1622,1102,4103,979,1121,1186,712,2358,1722,1889,3703,1704,2366,4040,3112,1031,1515,3427,621400
Lineups,-1629660-1630596-,T. Jerome - E. Mobley,1610612739,CLE,60,49,11,0.817,10.4,10.2,20.0,0.51,3.4,8.9,0.383,3.9,5.0,0.777,2.3,7.2,9.5,6.0,2.5,1.9,1.0,0.7,3.9,4.3,27.7,3.4,261,29,3419,561,1586,1166,1468,621,1165,1341,1426,1497,1434,2588,1862,1516,1598,1437,2944,1470,2002,2376,3514,1379,1184,411,1875490
Lineups,-1626145-1628960-,T. Jones - G. Allen,1610612756,PHX,63,29,34,0.46,10.4,8.7,18.3,0.474,3.6,9.2,0.389,3.9,4.7,0.822,1.7,7.1,8.8,6.1,3.0,1.4,1.0,0.8,3.6,4.2,24.8,-0.3,189,447,5177,2790,1599,1628,1739,1867,1038,1234,1242,1487,1650,1247,2843,1562,1869,1315,3420,2312,1638,2773,3251,1449,1486,2596,1960210
Lineups,-203995-1629684-,V. Micić - G. Williams,1610612766,CHA,5,1,4,0.2,10.4,8.0,19.4,0.412,3.2,9.2,0.348,3.0,4.0,0.75,3.8,7.4,11.2,5.2,4.0,1.6,0.8,1.4,5.6,4.2,22.2,0.0,3778,4024,1779,4309,1587,1841,1561,4265,1305,1240,2748,2194,2127,3219,613,1444,1124,1804,4313,1987,2518,4302,4551,1469,1824,2204,156220
Lineups,-1641737-1642348-,A. Bona - J. Edwards,1610612755,PHI,35,9,26,0.257,10.3,8.8,19.1,0.462,2.6,7.3,0.353,3.2,4.1,0.783,2.4,6.0,8.4,5.3,3.3,1.8,1.1,1.2,4.3,3.7,23.4,-2.7,983,1851,4887,4045,1606,1576,1618,2468,1977,1977,2554,2034,2084,2365,1724,2108,2021,1771,3786,1632,1376,3930,3876,1841,1686,4390,1084905
Lineups,-1630174-1630543-,A. Nesmith - I. Jackson,1610612754,IND,3,1,2,0.333,10.3,11.0,18.0,0.611,3.0,5.0,0.6,5.3,6.0,0.889,2.7,7.7,10.3,7.7,3.0,2.0,1.0,1.0,4.0,5.0,30.3,7.7,4258,4024,986,3545,1625,979,1788,160,1458,3185,101,713,983,457,1429,1349,1346,790,3422,1209,1639,3171,3575,968,956,47,92600
Lineups,-203952-1629312-,A. Wiggins - H. Highsmith,1610612748,MIA,12,5,7,0.417,10.3,9.8,18.1,0.539,3.2,7.4,0.427,2.8,3.8,0.739,2.2,5.8,7.9,6.3,2.5,2.2,0.7,0.5,2.5,2.6,25.5,2.7,2715,2651,2611,3072,1603,1279,1774,352,1343,1921,581,2456,2337,3588,2069,2293,2255,1272,2849,1041,2995,1483,2039,3026,1409,637,372545
Lineups,-1628389-1641796-,B. Adebayo - P. Larsson,1610612748,MIA,43,17,26,0.395,10.3,8.6,18.6,0.464,3.1,7.8,0.392,3.4,4.5,0.754,2.2,7.1,9.3,6.1,2.3,1.8,0.7,1.0,4.0,3.7,23.7,0.6,701,977,4887,3264,1605,1650,1696,2352,1423,1751,1176,1862,1787,3171,2009,1564,1684,1341,2618,1685,2933,3541,3573,1840,1641,1766,1334320
Lineups,-1629643-1641741-,C. Okeke - R. Council IV,1610612755,PHI,7,1,6,0.143,10.3,8.1,19.9,0.41,3.9,10.4,0.37,3.7,4.7,0.788,2.4,5.1,7.6,5.7,2.9,2.4,1.0,1.0,4.0,3.3,23.9,-3.7,3417,4024,2374,4574,1619,1795,1490,4311,870,936,1916,1616,1663,2206,1684,2674,2421,1536,3317,820,1639,3171,3575,2271,1624,4792,216625
Lineups,-203957-1631108-,D. Exum - M. Christie,1610612742,DAL,17,7,10,0.412,10.3,9.6,19.0,0.505,3.2,7.1,0.446,4.1,5.1,0.793,2.1,6.7,8.8,5.7,2.5,1.8,1.1,1.4,3.2,4.2,26.4,1.9,2214,2213,3223,3130,1608,1320,1624,715,1335,2054,422,1330,1399,2066,2161,1788,1875,1541,2829,1688,1560,4238,2832,1498,1315,952,526490
Lineups,-1627827-1630592-,D. Finney-Smith - J. Wilson,1610612751,BKN,18,6,12,0.333,10.3,8.8,17.4,0.503,3.6,8.7,0.414,3.3,4.4,0.759,1.9,6.8,8.7,6.1,3.1,1.3,0.7,1.2,4.6,3.8,24.5,2.4,2108,2416,3591,3545,1634,1586,1914,745,1019,1405,692,1915,1881,3045,2538,1740,1910,1359,3664,2689,2836,3856,4086,1778,1528,726,553910
Lineups,-203110-1630228-,D. Green - J. Kuminga,1610612744,GSW,43,26,17,0.605,10.3,8.7,18.7,0.468,3.4,8.9,0.385,3.5,4.8,0.741,2.6,6.8,9.3,6.0,3.4,2.2,1.4,1.2,4.3,4.1,24.4,0.2,701,536,4262,1587,1607,1598,1682,2137,1156,1340,1350,1758,1624,3542,1541,1750,1681,1435,3876,1056,900,3917,3851,1537,1544,2108,1332755
Lineups,-1631223-1641741-,D. Roddy - R. Council IV,1610612755,PHI,2,0,2,0.0,10.3,11.0,23.0,0.478,3.5,10.0,0.35,1.5,2.0,0.75,3.5,9.5,13.0,6.5,2.0,2.0,0.0,3.0,3.5,2.0,27.0,8.5,4546,4771,986,4771,1624,979,1058,1674,1086,1015,2660,3984,3909,3219,727,821,760,1161,1989,1209,4650,5280,3144,3582,1248,33,61750
Lineups,-203471-1641709-,D. Schröder - A. Thompson,1610612765,DET,25,15,10,0.6,10.3,9.1,18.8,0.486,2.6,6.6,0.398,5.0,6.2,0.795,2.1,6.6,8.8,6.1,2.8,1.6,1.1,1.1,5.0,5.1,25.8,0.6,1558,1153,3223,1599,1623,1459,1671,1343,1903,2302,1038,863,895,2010,2159,1826,1898,1327,3258,1987,1522,3765,4280,948,1364,1739,773155
Lineups,-203967-1629008-,D. Šarić - M. Porter Jr.,1610612743,DEN,13,6,7,0.462,10.3,6.9,19.0,0.364,2.4,8.1,0.295,3.0,3.8,0.796,2.0,7.2,9.2,4.8,3.2,2.0,0.5,1.8,3.8,3.8,19.2,-4.2,2613,2416,2611,2767,1632,2369,1624,4836,2222,1641,4124,2194,2398,1976,2299,1509,1714,2053,3704,1209,3843,4839,3489,1826,2294,4890,400550
Lineups,-203914-1629021-,G. Harris - M. Wagner,1610612753,ORL,16,10,6,0.625,10.3,7.9,18.3,0.433,2.3,7.8,0.29,5.2,6.9,0.748,2.4,6.7,9.1,4.9,3.2,2.2,1.4,1.3,3.9,6.0,23.3,1.4,2322,1717,2374,1429,1631,1898,1741,3697,2391,1787,4193,773,684,3433,1679,1797,1749,2028,3730,1026,873,4040,3543,620,1699,1204,493285
Lineups,-1630198-1630598-,I. Joe - A. Wiggins,1610612760,OKC,64,53,11,0.828,10.3,10.2,20.0,0.508,3.7,9.2,0.402,3.5,4.1,0.837,2.3,7.4,9.7,6.3,2.5,2.2,1.0,0.7,4.3,4.0,27.5,4.6,171,12,3419,536,1628,1181,1467,659,970,1249,879,1835,2054,950,1939,1431,1559,1231,2927,1040,2000,2339,3901,1714,1210,219,1974605
Lineups,-202710-1627780-,J. Butler III - G. Payton II,1610612744,GSW,19,13,6,0.684,10.3,8.3,16.8,0.491,3.2,7.9,0.407,4.7,5.6,0.84,2.3,5.9,8.2,6.0,3.6,2.7,0.9,1.1,4.0,4.4,24.4,0.2,2022,1349,2374,1015,1622,1759,2027,1188,1297,1730,804,989,1182,918,1924,2197,2118,1377,4086,614,2214,3600,3575,1333,1546,2061,587715
Lineups,-203903-1641989-,J. Clarkson - E. Harkless,1610612762,UTA,1,0,1,0.0,10.3,10.0,22.0,0.455,5.0,11.0,0.455,3.0,3.0,1.0,5.0,6.0,11.0,5.0,2.0,1.0,0.0,1.0,5.0,7.0,28.0,5.0,4883,4771,393,4771,1617,1211,1168,2783,426,794,386,2194,3005,1,216,2111,1162,1900,1989,3193,4650,3171,4280,404,1153,169,30950
Lineups,-1630288-1642348-,J. Dowtin Jr. - J. Edwards,1610612755,PHI,23,7,16,0.304,10.3,8.0,19.5,0.408,2.4,8.2,0.293,2.7,3.8,0.705,2.9,5.4,8.3,4.1,2.8,1.6,1.0,1.2,3.9,3.7,21.0,-4.5,1699,2213,4143,3834,1615,1894,1542,4359,2216,1606,4167,2605,2352,4069,1213,2498,2053,2536,3245,2060,1594,3992,3504,1881,2022,4943,711925
Lineups,-203954-1627824-,J. Embiid - G. Yabusele,1610612755,PHI,18,8,10,0.444,10.3,8.4,17.2,0.492,2.3,7.0,0.333,4.4,5.3,0.842,1.9,6.9,8.9,6.0,3.7,1.9,1.0,0.9,3.9,4.5,23.7,0.1,2108,2019,3223,2881,1620,1710,1959,1150,2266,2094,3159,1109,1318,874,2538,1660,1854,1377,4107,1492,1639,2916,3550,1268,1646,2184,556830
Lineups,-1628991-1630583-,J. Jackson Jr. - S. Aldama,1610612763,MEM,61,35,26,0.574,10.3,9.2,20.3,0.454,2.8,8.9,0.317,4.8,6.1,0.793,2.3,7.4,9.7,5.8,2.6,2.0,1.2,1.1,4.4,4.9,26.0,1.2,238,265,4887,1841,1612,1437,1419,2852,1715,1332,3734,910,958,2078,1869,1462,1558,1506,3061,1383,1280,3628,3918,1038,1343,1326,1888790
Lineups,-1630283-1631232-,K. Kelley - K. Brooks Jr.,1610612740,NOP,3,0,3,0.0,10.3,7.3,19.7,0.373,1.0,6.7,0.15,3.0,3.7,0.818,2.7,6.7,9.3,4.0,3.3,1.0,0.3,0.7,3.7,2.7,18.7,-13.3,4258,4771,1421,4771,1620,2166,1513,4788,4125,2282,4978,2194,2469,1319,1429,1801,1671,2602,3844,3193,4132,2095,3331,2918,2406,5323,92805
Lineups,-200768-1642024-,K. Lowry - A. Reese,1610612755,PHI,1,0,1,0.0,10.3,10.0,19.0,0.526,1.0,6.0,0.167,3.0,4.0,0.75,2.0,5.0,7.0,6.0,2.0,3.0,1.0,0.0,2.0,4.0,24.0,-9.0,4883,4771,393,4771,1629,1211,1624,444,4125,2619,4918,2194,2127,3219,2299,2740,2656,1377,1989,444,1639,1,1386,1592,1602,5280,30850
Lineups,-1630163-1642275-,L. Ball - T. Salaün,1610612766,CHA,35,9,26,0.257,10.3,8.1,19.3,0.422,3.4,9.7,0.349,2.3,3.1,0.734,2.9,6.5,9.4,4.7,4.1,1.7,0.8,1.1,4.6,3.7,22.0,-3.7,983,1851,4887,4045,1611,1795,1577,4079,1165,1107,2722,3070,2952,3689,1212,1867,1641,2127,4446,1781,2518,3757,4059,1934,1881,4792,1083750
Lineups,-1629022-1630600-,L. Walker IV - I. Mobley,1610612755,PHI,1,0,1,0.0,10.3,7.0,22.0,0.318,5.0,11.0,0.455,5.0,6.0,0.833,3.0,6.0,9.0,5.0,0.0,1.0,0.0,1.0,4.0,4.0,24.0,-3.0,4883,4771,393,4771,1617,2286,1168,5050,426,794,386,826,983,978,1071,2111,1784,1900,1,3193,4650,3171,3575,1592,1602,4500,30950
Lineups,-1627763-1641774-,M. Brogdon - T. Vukcevic,1610612764,WAS,4,1,3,0.25,10.3,10.3,20.3,0.506,3.3,8.0,0.406,4.5,5.0,0.9,2.3,8.8,11.0,6.5,2.8,1.3,0.8,1.3,4.8,4.3,28.3,3.3,4013,4024,1421,4050,1613,1143,1424,689,1261,1663,809,1067,1434,430,1939,1025,1162,1161,3197,2727,2674,4040,4166,1429,1132,444,123855
Lineups,-1641721-1641787-,M. Lewis - T. Evbuomwan,1610612751,BKN,7,2,5,0.286,10.3,7.3,18.6,0.392,3.1,9.3,0.338,3.3,4.0,0.821,2.3,6.4,8.7,5.6,4.0,2.3,0.7,0.9,4.6,3.9,21.0,-6.1,3417,3541,2092,3903,1627,2192,1698,4593,1363,1219,3055,1959,2127,1252,1890,1900,1911,1607,4313,937,2856,2815,4059,1768,2022,5173,216000
Lineups,-203935-1630217-,M. Smart - D. Bane,1610612763,MEM,16,10,6,0.625,10.3,10.5,20.7,0.508,2.9,7.7,0.374,3.6,4.9,0.744,2.7,7.6,10.3,6.6,3.0,1.9,1.3,0.6,5.6,4.4,27.5,3.3,2322,1717,2374,1429,1616,1092,1360,674,1649,1805,1754,1690,1555,3504,1413,1363,1359,1135,3422,1517,1151,2001,4541,1360,1198,444,495220
Lineups,-1630534-1631306-,O. Agbaji - C. Swider,1610612761,TOR,4,3,1,0.75,10.3,11.0,22.3,0.494,3.0,8.0,0.375,1.5,1.8,0.857,3.0,7.5,10.5,5.5,3.8,2.0,0.3,0.8,4.8,2.3,26.5,2.5,4013,3195,393,746,1614,979,1145,1085,1458,1663,1661,3984,4262,689,1071,1400,1309,1637,4170,1209,4386,2417,4166,3376,1301,687,123850
Lineups,-201988-1629004-,P. Mills - S. Mykhailiuk,1610612762,UTA,6,1,5,0.167,10.3,9.5,19.3,0.491,3.0,8.5,0.353,4.0,4.8,0.828,2.5,8.0,10.5,5.5,2.8,1.8,0.8,1.7,3.8,4.2,26.0,5.3,3584,4024,2092,4478,1626,1336,1571,1164,1458,1462,2554,1350,1582,1125,1592,1238,1309,1637,3288,1576,2406,4665,3469,1503,1344,142,185200
Lineups,-1629057-1630166-,R. Williams III - D. Avdija,1610612757,POR,18,7,11,0.389,10.3,8.5,17.8,0.478,2.8,7.6,0.372,3.5,4.4,0.788,2.2,6.8,9.0,4.9,4.3,1.5,2.0,1.1,4.1,3.7,23.3,-1.4,2108,2213,3419,3288,1610,1680,1843,1692,1695,1841,1819,1769,1851,2229,2069,1705,1784,1984,4561,2143,344,3607,3686,1896,1692,3557,557390
Lineups,-203500-1641708-,S. Adams - A. Thompson,1610612745,HOU,47,29,18,0.617,10.3,9.2,19.8,0.462,2.4,6.8,0.352,3.7,5.3,0.704,3.8,6.9,10.7,4.9,3.5,1.6,1.2,1.3,3.8,4.6,24.5,1.6,572,447,4350,1501,1630,1442,1496,2433,2228,2239,2607,1602,1296,4075,610,1692,1265,2030,4008,1972,1286,4220,3431,1247,1539,1116,1449945
Lineups,-201939-1630322-,S. Curry - L. Waters III,1610612744,GSW,24,10,14,0.417,10.3,9.0,20.6,0.439,3.7,9.9,0.374,2.3,3.0,0.778,3.0,6.9,9.9,6.3,3.1,1.7,1.0,1.3,4.0,3.3,24.1,-0.4,1622,1717,3884,3072,1633,1485,1384,3448,957,1058,1757,2994,3005,2509,1071,1687,1499,1272,3637,1806,2049,4040,3558,2304,1592,2712,739405
Lineups,-1629611-1641757-,T. Mann - J. Miller,1610612746,LAC,15,9,6,0.6,10.3,8.3,19.0,0.439,2.3,7.4,0.315,2.8,3.7,0.764,2.9,6.3,9.2,4.9,4.2,2.6,1.1,1.5,3.8,2.8,21.8,-2.9,2432,1851,2374,1599,1609,1737,1624,3471,2266,1928,3764,2491,2469,2931,1189,1981,1722,2034,4488,692,1399,4401,3439,2789,1900,4472,464515
Lineups,-1641774-1642267-,T. Vukcevic - B. Carrington,1610612764,WAS,28,6,22,0.214,10.3,8.6,19.0,0.452,2.9,8.4,0.339,3.1,4.1,0.75,1.9,7.2,9.1,6.1,3.3,1.3,1.0,1.0,3.7,3.6,23.1,-3.3,1343,2416,4623,4274,1604,1668,1645,2908,1672,1497,3038,2122,2041,3219,2602,1517,1756,1334,3770,2658,2036,3171,3351,1945,1715,4679,869045
Lineups,-202692-1642276-,A. Burks - K. Ware,1610612748,MIA,35,19,16,0.543,10.2,9.1,18.3,0.498,3.3,7.5,0.437,3.1,4.0,0.786,2.3,6.7,9.0,6.1,3.0,1.4,0.9,0.9,3.1,3.3,24.6,0.3,983,871,4143,2042,1656,1462,1740,1000,1258,1905,488,2091,2127,2270,1934,1779,1836,1358,3422,2343,2103,2915,2780,2220,1512,1991,1067910
Lineups,-1630245-1630604-,A. Dosunmu - E. Liddell,1610612741,CHI,1,0,1,0.0,10.2,11.0,19.0,0.579,4.0,11.0,0.364,2.0,5.0,0.4,3.0,7.0,10.0,7.0,4.0,2.0,1.0,2.0,10.0,3.0,28.0,-2.0,4883,4771,393,4771,1661,979,1624,228,780,794,2125,3332,1434,4943,1071,1600,1436,975,4313,1209,1639,4916,5274,2514,1153,3976,30485
Lineups,-1629634-1642377-,B. Clarke - J. Wells,1610612763,MEM,63,39,24,0.619,10.2,9.6,19.7,0.487,2.7,7.7,0.355,3.5,4.6,0.761,2.5,7.2,9.6,6.3,3.1,2.0,1.0,1.3,4.2,3.9,25.4,0.4,189,163,4755,1489,1658,1313,1508,1310,1822,1823,2496,1807,1753,3004,1661,1533,1577,1234,3694,1209,1621,4098,3790,1761,1418,1888,1921955
Lineups,-1630538-1641757-,B. Hyland - J. Miller,1610612746,LAC,19,8,11,0.421,10.2,7.5,18.0,0.418,2.6,8.1,0.327,3.9,4.6,0.851,2.2,6.8,9.1,4.0,3.5,2.4,0.9,1.2,3.9,3.4,21.6,-1.1,2022,2019,3419,3051,1647,2070,1788,4148,1916,1649,3504,1484,1757,770,2007,1702,1774,2602,3957,823,2083,3978,3520,2194,1940,3329,581300
Lineups,-1630314-1630556-,B. Williams - K. Edwards,1610612742,DAL,18,6,12,0.333,10.2,9.6,18.7,0.513,3.1,7.3,0.417,2.8,3.8,0.75,1.2,7.4,8.6,5.9,2.6,1.8,0.6,0.7,3.3,3.1,25.1,1.1,2108,2416,3591,3545,1655,1316,1676,585,1432,1950,647,2456,2388,3219,3813,1458,1973,1438,3047,1659,3427,2347,2972,2440,1452,1350,549320
Lineups,-1631221-1642346-,C. Gillespie - R. Dunn,1610612756,PHX,25,9,16,0.36,10.2,8.6,18.9,0.458,3.1,8.2,0.379,2.6,3.2,0.835,3.2,6.6,9.9,5.6,2.7,1.3,0.7,0.9,3.6,3.3,23.0,-1.0,1558,1851,4143,3452,1643,1647,1653,2651,1393,1575,1554,2673,2918,970,922,1826,1497,1590,3176,2606,2986,2903,3245,2249,1721,3190,765710
Lineups,-203468-1630631-,C. McCollum - J. Alvarado,1610612740,NOP,37,15,22,0.405,10.2,9.3,19.1,0.488,3.2,8.0,0.395,3.4,4.7,0.718,2.0,7.5,9.5,6.2,2.8,1.6,1.2,1.0,4.6,4.1,25.2,1.4,911,1153,4623,3172,1662,1387,1613,1278,1353,1663,1090,1893,1671,3914,2299,1422,1626,1281,3218,1921,1184,3158,4058,1542,1442,1215,1127610
Lineups,-1629012-1641729-,C. Sexton - B. Sensabaugh,1610612762,UTA,45,8,37,0.178,10.2,8.9,19.0,0.471,3.0,8.0,0.376,3.0,4.0,0.74,2.1,6.8,8.9,6.0,3.8,1.5,1.1,1.8,4.3,3.9,23.8,-1.9,635,2019,5237,4463,1640,1540,1647,1988,1458,1710,1639,2322,2124,3568,2138,1740,1847,1434,4184,2244,1501,4772,3836,1736,1628,3933,1380960
Lineups,-1642262-1642271-,C. Williams - K. Filipowski,1610612762,UTA,43,7,36,0.163,10.2,8.1,18.3,0.446,3.0,8.5,0.36,3.6,5.0,0.719,2.2,6.9,9.1,5.3,3.8,1.5,0.7,1.3,3.9,4.1,23.0,-2.7,701,2213,5216,4547,1663,1798,1749,3156,1437,1486,2293,1688,1425,3904,2009,1685,1760,1740,4193,2280,2775,4145,3529,1537,1740,4363,1309750
Lineups,-1629001-1641764-,D. Melton - B. Podziemski,1610612744,GSW,6,4,2,0.667,10.2,8.0,19.8,0.403,2.0,9.8,0.203,3.0,4.3,0.692,3.8,7.0,10.8,4.7,2.8,2.5,1.2,0.7,5.2,3.7,21.0,-0.5,3584,2894,986,1047,1637,1841,1494,4428,2703,1076,4824,2194,1896,4185,595,1600,1223,2151,3288,756,1324,2095,4377,1896,2022,2766,184250
Lineups,-1630696-1631107-,D. Smith - N. Jović,1610612748,MIA,7,3,4,0.429,10.2,7.7,17.9,0.432,3.1,8.1,0.386,5.6,6.7,0.83,2.0,7.0,9.0,4.0,3.4,2.9,1.0,1.1,3.3,5.1,24.1,5.0,3417,3195,1779,2983,1638,1990,1830,3754,1363,1618,1330,647,747,1101,2299,1600,1784,2602,3919,546,1639,3813,2942,924,1589,169,214900
Lineups,-1626153-1629011-,D. Wright - M. Robinson,1610612752,NYK,5,4,1,0.8,10.2,8.4,17.2,0.488,2.4,6.0,0.4,3.8,4.6,0.826,4.0,5.0,9.0,5.2,4.2,2.6,1.2,0.8,3.2,4.2,23.0,2.4,3778,2894,393,584,1664,1719,1952,1265,2197,2619,899,1557,1734,1157,484,2740,1784,1804,4488,692,1246,2601,2853,1469,1722,717,152255
Lineups,-1628392-1630198-,I. Hartenstein - I. Joe,1610612760,OKC,49,43,6,0.878,10.2,9.3,19.3,0.482,2.7,7.4,0.356,3.3,4.1,0.788,2.6,7.3,9.9,5.8,2.9,1.7,1.2,1.0,4.4,4.0,24.5,1.9,513,85,2374,435,1651,1391,1578,1516,1889,1908,2443,1982,2041,2201,1473,1491,1486,1511,3339,1781,1299,3576,3947,1592,1523,974,1497260
Lineups,-202710-1626196-,J. Butler - J. Richardson,1610612748,MIA,3,2,1,0.667,10.2,7.0,19.3,0.362,2.0,7.3,0.273,5.0,6.7,0.75,4.0,7.3,11.3,3.7,2.0,1.3,0.3,1.3,3.7,5.7,21.0,0.3,4258,3541,393,1047,1654,2286,1571,4854,2703,1950,4385,826,759,3219,484,1474,1091,2948,1989,2528,4132,4172,3331,729,2022,1937,91600
Lineups,-1630702-1631108-,J. Hardy - M. Christie,1610612742,DAL,17,8,9,0.471,10.2,8.6,17.5,0.495,1.9,5.6,0.333,4.9,6.6,0.743,1.8,6.4,8.2,4.4,3.4,1.6,0.2,0.8,3.8,5.3,24.1,0.0,2214,2019,3011,2716,1652,1643,1909,1065,3013,2843,3159,867,764,3507,2694,1910,2107,2380,3904,2024,4547,2511,3417,856,1594,2204,519415
Lineups,-203994-1629610-,J. Nurkić - D. Jeffries,1610612766,CHA,22,5,17,0.227,10.2,7.8,18.3,0.425,3.2,8.7,0.365,3.3,4.2,0.774,1.8,7.4,9.2,5.3,3.2,1.5,0.7,0.8,3.5,3.5,22.0,-2.4,1776,2651,4262,4231,1650,1962,1745,3963,1330,1401,2097,1974,1981,2638,2783,1442,1731,1733,3757,2291,2811,2677,3231,2124,1850,4234,672565
